Mois	min	max	mean	2014
3	273.35	290.45	282.575	280.35
3	273.55	290.25	282.6125	280.35
3	273.25	289.85	282.4375	280.15
3	273.05	288.75	281.7375	279.15
3	272.95	287.25	280.7375	278.15
3	272.65	285.95	279.9875	278.25
3	272.65	285.15	279.3125	277.35
3	272.55	284.05	278.625	275.95
3	272.35	282.45	277.8125	274.95
3	272.25	280.65	277.1	274.35
3	272.15	279.65	276.6125	273.55
3	271.95	278.55	276.175	273.15
3	271.75	278.65	275.7625	272.65
3	271.55	278.65	275.5375	272.45
3	271.55	278.25	275.1625	272.55
3	271.55	278.25	275.1375	272.05
3	271.65	279.65	275.5375	272.15
3	272.05	281.95	277	274.05
3	272.45	281.95	278.6	277.05
3	273.15	284.55	279.9875	278.75
3	274.15	286.25	281.125	280.15
3	275.35	288.15	282.325	281.65
3	276.45	289.35	283.3375	282.85
3	277.15	290.25	284.025	283.65
3	278.05	290.45	284.3625	284.35
3	278.75	290.55	284.175	284.65
3	278.85	290.35	283.7875	284.65
3	278.15	289.25	283.175	284.05
3	276.85	287.35	282.0375	282.65
3	275.75	286.15	280.925	280.95
3	274.85	284.85	279.75	278.85
3	273.75	284.25	279.05	277.95
3	273.55	283.55	278.4625	277.35
3	273.45	282.85	278	276.25
3	273.25	281.85	277.5375	276.15
3	273.45	281.35	277.2625	275.35
3	273.65	281.35	276.8375	275.05
3	273.35	281.45	276.3625	274.55
3	273.05	281.15	275.9	274.05
3	272.75	281.55	275.6875	273.75
3	273.05	281.75	275.925	273.95
3	274.55	282.35	277.8	276.95
3	275.15	285.05	280.5875	280.25
3	275.65	287.05	282.0375	282.45
3	276.65	288.85	283.1625	284.05
3	276.95	289.25	284.075	285.35
3	276.85	290.65	285.05	286.25
3	277.25	290.95	285.6625	287.15
3	277.65	291.35	286.0625	287.55
3	277.35	291.45	286.0875	287.75
3	277.25	291.15	285.9	287.55
3	277.25	290.25	285.225	286.55
3	277.25	288.85	284.5	285.45
3	277.75	286.15	283.275	282.85
3	277.95	284.75	282.2375	281.35
3	277.75	285.35	281.6125	280.05
3	276.95	284.95	280.9125	278.85
3	275.85	282.65	279.9625	277.95
3	274.95	283.95	279.525	277.45
3	274.85	283.35	279.025	276.45
3	274.65	283.15	278.7125	276.25
3	273.95	282.65	278.1875	275.55
3	273.65	282.95	277.925	274.95
3	272.85	282.35	277.425	274.35
3	272.75	282.05	277.575	274.65
3	273.85	282.95	278.9375	277.35
3	274.95	285.05	281.275	281.45
3	274.65	288.05	282.9	283.55
3	274.05	289.15	284.0125	285.25
3	274.15	290.35	284.8375	287.15
3	274.35	290.95	285.0875	288.15
3	274.45	291.55	285.4375	288.85
3	274.45	291.85	285.6	289.45
3	274.35	291.85	285.425	289.35
3	274.25	291.35	285.25	288.85
3	274.15	290.75	284.975	288.15
3	274.25	289.55	284.275	286.85
3	274.25	288.55	283.0375	284.75
3	274.25	287.25	282.0125	283.25
3	274.25	285.15	281.15	281.95
3	274.35	284.15	280.475	280.75
3	274.35	283.55	279.9375	280.15
3	274.45	283.45	279.55	279.85
3	273.75	283.05	278.9875	278.65
3	274.45	282.95	278.825	278.25
3	274.25	283.05	278.5625	277.55
3	273.35	282.55	278.15	277.85
3	272.95	283.15	278.0125	276.85
3	273.05	283.75	278.3375	277.55
3	272.95	283.85	279.2	279.25
3	273.65	284.85	281.025	283.05
3	274.45	287.45	283.1375	286.75
3	276.15	289.05	284.6125	288.95
3	276.85	290.55	285.725	290.25
3	277.55	291.65	286.8375	290.95
3	278.65	292.45	287.4125	291.85
3	278.65	293.05	287.5625	292.35
3	278.75	293.35	287.4875	292.25
3	278.55	292.95	286.7875	290.45
3	278.05	292.05	286.075	289.35
3	276.95	289.95	285.025	287.75
3	277.25	287.55	283.9125	285.45
3	277.45	285.75	282.475	283.45
3	276.95	284.95	281.6375	282.55
3	276.75	284.65	281.1875	282.35
3	276.65	283.75	280.55	281.85
3	274.95	283.95	279.7875	280.65
3	274.35	284.75	279.6625	281.05
3	274.35	284.65	279.2	281.25
3	274.35	284.75	278.725	280.55
3	274.25	285.25	278.3375	279.55
3	274.05	286.65	278.2625	279.85
3	273.85	286.35	278.2875	279.35
3	273.95	286.75	279.9625	281.65
3	274.55	287.85	282.2625	284.45
3	275.05	288.65	284.0125	286.75
3	275.35	290.75	285.2625	288.15
3	276.05	291.75	285.95	288.95
3	276.45	291.95	286.45	289.85
3	277.05	292.45	287.0125	290.75
3	277.15	292.15	287.3125	290.85
3	277.05	291.95	287.075	290.85
3	276.65	291.15	286.775	290.75
3	276.15	290.25	285.925	289.85
3	275.25	288.75	284.925	288.45
3	274.35	287.55	283.6375	286.05
3	273.85	286.45	282.2625	284.25
3	273.55	285.65	281.2875	283.45
3	273.15	286.35	280.8	282.95
3	273.05	286.65	280.525	283.05
4	273.15	286.15	280.05	282.25
4	273.15	285.15	279.6	282.15
4	273.25	283.95	279.1875	281.95
4	273.15	284.05	278.75	280.85
4	272.95	283.75	278.3375	280.05
4	272.85	283.25	278.0375	279.05
4	273.05	282.75	278	279.05
4	273.55	283.35	279.125	281.65
4	274.15	286.05	280.6375	284.55
4	274.75	286.95	281.825	286.95
4	276.05	287.95	282.6	287.95
4	276.55	288.85	283.3	288.85
4	277.15	289.75	283.7625	289.75
4	277.95	290.45	284.225	290.45
4	278.35	290.95	284.4625	290.95
4	278.55	291.35	284.475	291.35
4	278.45	290.95	284.325	290.95
4	278.15	290.45	283.75	289.95
4	277.95	289.05	282.875	288.25
4	277.45	287.35	281.8125	286.45
4	276.85	285.15	280.8875	285.15
4	276.05	284.75	280.175	284.75
4	275.65	284.25	279.525	284.25
4	274.65	283.15	278.8125	283.15
4	274.25	282.05	278.2875	282.05
4	274.05	280.95	278	280.95
4	274.15	280.55	277.525	280.25
4	273.45	280.65	277.025	279.55
4	273.25	280.75	276.8625	278.35
4	273.05	280.95	276.7375	278.45
4	273.15	281.65	277.1125	279.05
4	274.15	282.05	278.35	281.75
4	275.45	285.15	280.325	285.15
4	276.75	287.05	281.9625	287.05
4	278.05	288.45	283.375	288.45
4	279.15	289.65	284.5625	288.95
4	280.55	290.25	285.775	290.05
4	281.55	291.05	286.6375	290.75
4	280.85	291.55	286.8	291.55
4	280.55	292.05	286.75	292.05
4	280.25	291.35	286.5	291.35
4	279.95	290.85	285.6	290.85
4	278.35	289.25	284.6375	289.25
4	277.45	287.95	283.7	287.95
4	276.35	286.35	282.6	286.05
4	275.45	285.75	281.8625	284.95
4	274.85	285.15	281.325	284.95
4	275.05	284.85	281.1625	284.85
4	274.95	284.75	281.1125	284.75
4	274.85	285.25	280.6875	284.15
4	274.45	285.15	280.225	284.05
4	273.65	285.05	280.05	284.35
4	273.15	284.35	279.5875	283.75
4	273.45	284.55	279.375	284.05
4	274.05	284.35	279.45	284.15
4	275.05	285.05	280.3375	284.55
4	275.75	285.85	281.775	284.75
4	276.35	287.05	283.2875	285.75
4	277.35	288.95	284.8	286.65
4	278.55	289.85	285.725	287.15
4	279.85	289.85	286.35	287.85
4	279.05	290.25	286.325	288.35
4	276.75	290.75	286.325	288.55
4	274.95	291.05	286.15	288.75
4	275.15	290.55	285.7625	288.55
4	275.75	290.05	284.8875	287.85
4	275.95	288.35	283.7125	286.75
4	275.15	287.15	282.7625	285.95
4	274.35	286.25	281.9875	285.15
4	274.15	286.15	281.4875	284.85
4	274.15	285.45	281.0875	284.55
4	274.15	284.95	280.675	283.75
4	274.25	283.75	280.35	283.55
4	274.25	283.15	279.9875	283.15
4	274.15	283.05	279.75	283.05
4	274.05	282.95	279.55	282.95
4	274.15	282.75	279.525	282.75
4	274.05	282.65	279.225	282.65
4	274.05	283.05	279.425	283.05
4	274.25	284.25	280.4375	284.25
4	274.25	287.15	281.95	286.65
4	274.35	288.25	282.95	288.25
4	274.55	288.65	283.5375	288.65
4	274.75	289.35	284.2375	289.15
4	275.15	289.55	283.9875	289.55
4	275.45	289.85	284.025	289.85
4	275.45	290.05	283.7875	290.05
4	275.65	289.75	283.625	289.75
4	276.25	288.75	283.45	288.75
4	276.15	288.65	283.1125	287.85
4	276.05	287.65	282.575	287.35
4	275.45	287.05	281.9	287.05
4	274.35	286.45	281.1	286.45
4	273.05	286.05	280.625	286.05
4	273.45	285.75	280.25	285.75
4	273.15	285.75	279.9625	285.75
4	272.95	285.35	279.625	285.35
4	272.85	285.15	279.4375	285.15
4	271.65	284.95	279.075	284.95
4	271.95	284.75	278.9875	284.75
4	272.15	284.85	278.9875	284.85
4	272.05	284.65	278.9	284.65
4	271.75	284.55	278.9875	284.55
4	271.85	285.55	279.725	285.55
4	272.15	286.25	280.4125	286.25
4	272.95	286.95	281.2625	286.95
4	273.55	287.75	282.0625	287.75
4	273.85	288.55	282.525	288.55
4	274.65	289.05	283.1	289.05
4	275.65	288.75	283.5125	288.75
4	278.25	288.65	283.775	288.65
4	278.55	287.85	283.575	287.85
4	278.75	286.75	283.3125	286.75
4	278.25	285.55	282.65	285.55
4	276.75	285.45	282	285.45
4	276.05	285.45	281.4375	285.45
4	275.55	285.35	280.6125	285.35
4	274.95	284.85	279.875	284.85
4	274.35	284.65	279.375	284.65
4	273.95	284.35	278.8625	284.35
4	273.75	284.35	278.4875	284.35
4	273.25	284.15	278.1125	284.15
4	273.15	283.95	277.8125	283.95
4	272.65	284.15	277.575	284.15
4	272.45	284.25	277.425	284.25
4	272.25	284.25	277.2625	284.25
4	271.95	284.55	277.475	284.55
4	272.35	284.85	278.575	284.85
4	273.45	285.65	279.8375	285.65
4	275.65	286.75	281.3125	286.75
4	277.85	287.45	282.3875	287.45
4	279.95	288.85	283.625	288.85
4	281.25	289.65	284.625	289.65
4	281.55	290.55	285.5875	290.55
4	281.75	290.95	286.1375	290.95
4	281.65	291.35	286.3	291.35
4	280.85	291.25	285.9625	291.25
4	280.05	290.65	285.2625	290.65
4	278.95	289.35	284.1	289.35
4	277.95	286.85	282.75	286.85
4	277.25	285.35	281.7375	285.35
4	276.55	283.95	280.7875	283.95
4	276.35	282.65	280.1125	282.65
4	276.25	282.25	279.7875	282.05
4	275.55	282.75	279.2625	281.25
4	275.35	282.35	278.8875	280.55
4	274.95	281.95	278.525	280.25
4	274.15	281.85	278.0125	279.55
4	273.75	281.65	277.9125	279.55
4	273.65	281.65	277.775	279.15
4	275.25	281.35	278.275	280.35
4	276.05	283.65	279.525	283.65
4	276.45	286.95	281.1	286.95
4	277.25	288.65	282.15	288.65
4	278.15	289.75	283.125	289.75
4	278.85	290.75	284	290.75
4	279.15	292.05	284.9	292.05
4	279.45	292.95	285.55	292.95
4	279.65	293.35	285.95	293.35
4	279.75	293.45	286.125	293.45
4	279.65	293.15	285.8625	293.05
4	279.05	292.25	284.95	291.75
4	278.05	291.05	283.8375	290.15
4	277.05	290.05	282.975	289.65
4	276.35	288.65	282.05	288.65
4	275.25	288.25	281.325	288.25
4	274.15	287.45	280.575	287.45
4	273.55	288.15	280.2	288.15
4	273.25	288.35	279.6	288.35
4	272.85	287.85	279.2375	287.85
4	272.45	287.55	278.9375	287.55
4	272.15	286.45	278.5375	286.45
4	272.05	285.25	278.15	285.25
4	271.75	285.05	277.75	285.05
4	272.95	284.95	278.025	284.95
4	275.15	284.55	279.325	284.55
4	276.45	285.15	280.8125	284.55
4	276.05	287.85	281.925	284.95
4	275.65	289.85	282.9875	285.75
4	276.45	291.45	283.725	283.95
4	277.45	292.55	284.3625	283.85
4	278.15	293.25	285.0375	285.45
4	278.25	293.45	285.375	286.55
4	278.45	293.65	285.4625	285.95
4	279.15	293.65	285.375	285.45
4	278.25	292.65	284.8375	284.95
4	277.45	291.05	283.7875	283.85
4	276.65	290.05	282.7125	282.55
4	275.35	288.35	281.525	282.55
4	274.25	287.35	280.7	282.25
4	273.45	286.95	279.9625	282.15
4	272.85	285.85	279.3125	282.55
4	272.65	284.65	278.8625	282.15
4	272.25	283.95	278.3625	281.85
4	272.95	283.95	278.2	281.45
4	273.75	284.55	278.125	281.15
4	273.65	284.15	277.725	280.25
4	273.95	283.25	277.3625	278.95
4	274.75	282.65	277.725	279.65
4	276.15	284.35	279.7125	281.75
4	278.15	288.25	281.8	283.05
4	278.25	290.65	283.475	284.15
4	278.45	292.55	284.9125	285.05
4	279.75	293.85	285.8625	285.75
4	280.35	294.95	286.6125	286.65
4	280.45	295.65	287.1625	287.25
4	280.55	296.15	287.6	287.75
4	280.65	296.25	287.8375	288.15
4	280.65	295.65	287.8625	288.05
4	280.75	294.65	287.225	287.35
4	280.05	293.15	286.0875	285.95
4	279.75	290.25	284.7	283.85
4	279.55	288.45	283.3375	281.95
4	279.45	287.45	282.6375	280.85
4	279.25	286.95	282.175	279.45
4	278.25	286.55	281.6625	278.25
4	277.75	286.55	281.075	277.75
4	276.85	285.85	280.1625	276.85
4	276.15	285.15	279.5625	276.15
4	275.55	284.25	279.0875	275.55
4	274.75	284.25	278.8375	275.05
4	274.45	283.35	278.4375	275.05
4	275.05	282.95	279.025	276.55
4	276.55	287.55	281.2875	279.75
4	279.95	290.35	283.7875	283.35
4	282.55	293.15	286.0875	285.65
4	281.35	294.15	286.7375	287.25
4	280.05	294.75	287.4625	288.75
4	280.45	295.25	288.0375	289.95
4	280.45	295.55	288.5375	291.05
4	280.25	295.55	288.5625	291.65
4	281.15	295.35	288.5625	291.75
4	282.45	293.95	288.125	291.55
4	282.65	291.65	287.1375	290.45
4	282.15	289.85	285.925	288.95
4	280.85	288.35	284.875	287.25
4	279.85	287.65	283.95	285.25
4	278.65	287.05	283.1375	284.05
4	277.65	285.65	282.35	282.35
4	276.55	284.45	281.3625	281.25
4	276.15	282.75	280.55	280.35
4	275.75	282.25	279.9375	279.55
4	274.95	281.95	279.35	278.75
4	274.75	282.35	279.325	278.65
4	274.25	283.05	279.225	277.95
4	273.85	284.15	279.325	277.95
4	273.85	283.45	279.7125	279.05
4	276.05	283.85	281.1625	282.95
4	278.15	286.05	282.9375	286.05
4	278.25	288.45	284.125	288.45
4	278.95	290.05	285.3375	290.05
4	279.35	291.75	286.5125	291.75
4	279.45	292.45	287.0625	292.45
4	278.95	293.35	287.4625	293.35
4	278.75	293.65	287.5125	293.65
4	280.05	294.05	287.45	294.05
4	280.55	293.85	287.1625	293.85
4	281.15	292.65	286.6	292.65
4	280.35	290.15	285.45	290.15
4	279.25	289.15	284.5875	289.15
4	278.75	288.05	283.75	288.05
4	278.05	286.75	282.95	286.75
4	276.95	285.85	281.9875	285.85
4	276.55	284.25	281.2875	284.25
4	276.75	283.45	280.6625	283.45
4	276.95	282.55	280.0875	282.35
4	277.05	281.55	279.8125	281.55
4	276.75	281.75	279.6625	281.75
4	276.35	282.55	279.2125	282.55
4	275.95	282.75	278.8875	282.75
4	276.55	282.65	279.2625	282.65
4	277.55	284.95	281.0625	284.95
4	279.05	287.95	283.25	287.95
4	280.35	289.95	285	289.95
4	280.65	291.35	286.125	291.35
4	280.55	292.05	287.175	292.05
4	280.85	292.05	287.875	292.05
4	280.35	292.35	288.3375	291.75
4	280.45	293.15	288.6875	291.85
4	280.25	293.35	288	291.85
4	279.65	293.05	287.6625	291.45
4	279.45	291.65	287.2	291.15
4	278.55	290.35	286.1875	289.75
4	278.35	288.25	284.675	288.25
4	278.25	287.55	283.6125	287.55
4	278.25	286.65	282.7625	286.65
4	278.35	285.95	282.0625	285.95
4	277.15	285.25	281.4875	285.25
4	276.45	284.15	281.075	284.15
4	275.55	283.55	280.625	283.55
4	274.75	282.95	280.325	282.95
4	274.25	282.65	280.1875	282.65
4	273.45	282.35	279.7	282.15
4	273.25	282.35	279.3625	281.85
4	273.05	282.95	280.175	282.95
4	274.35	285.45	281.9125	284.45
4	276.65	288.05	283.6625	286.25
4	279.05	290.05	284.825	287.35
4	280.85	291.15	285.7625	288.85
4	281.15	291.75	286.5875	289.75
4	281.65	292.55	287.4375	290.55
4	282.25	293.25	288.1125	290.85
4	282.45	293.35	288.1875	290.75
4	282.35	292.95	288.125	290.75
4	281.85	292.85	287.8375	290.55
4	280.75	292.05	286.525	289.75
4	279.85	290.95	285.475	288.35
4	278.95	289.25	284.375	286.65
4	278.25	286.45	283.1125	284.45
4	277.85	284.45	281.975	282.75
4	277.45	283.15	281.15	281.65
4	277.25	283.25	280.6875	281.15
4	276.65	283.15	280.1	279.95
4	276.05	282.35	279.55	279.85
4	275.15	281.45	279.05	279.15
4	274.75	280.85	278.7125	278.45
4	274.35	280.85	278.5125	278.25
4	274.55	280.95	278.35	278.15
4	274.55	281.05	279.35	280.65
4	275.25	283.65	281.5125	283.55
4	276.35	286.55	283.625	285.95
4	277.35	289.05	285.075	287.05
4	278.15	290.25	286.1375	288.15
4	278.95	291.25	286.9875	289.35
4	279.35	291.75	287.6625	290.45
4	278.85	292.75	288.075	291.05
4	279.35	293.75	288.3375	290.65
4	278.75	294.05	288.225	289.95
4	278.55	293.85	287.925	288.95
4	278.35	293.55	287.3875	287.95
4	277.65	292.45	286.3	286.25
4	277.05	289.45	284.825	284.35
4	275.95	287.95	283.6375	283.25
4	275.55	286.75	282.8125	282.55
4	275.45	286.15	282.1875	282.25
4	275.15	285.15	281.5875	281.35
4	274.85	284.65	281.2625	280.35
4	274.45	284.35	280.925	279.95
4	273.25	283.55	280.225	279.65
4	272.75	283.75	280.0625	279.05
4	272.45	284.45	279.875	278.35
4	272.25	283.85	279.65	278.45
4	272.95	283.95	280.2125	279.45
4	274.85	286.45	282.1375	280.55
4	276.85	288.95	283.95	281.45
4	279.05	290.65	285.225	282.25
4	279.75	291.85	286.15	282.95
4	279.95	293.35	286.9875	283.75
4	279.95	294.85	287.675	284.25
4	279.95	295.15	287.9125	284.75
4	279.95	295.35	288.1	284.95
4	279.95	295.35	288.125	284.95
4	279.35	295.05	287.875	284.65
4	279.15	294.55	287.3	283.55
4	278.95	292.65	286.175	282.05
4	278.95	291.05	285.15	280.65
4	279.05	289.95	284.2875	279.45
4	277.75	289.45	283.325	277.75
4	277.45	288.75	282.75	277.45
4	277.15	287.85	282.35	277.15
4	276.95	287.55	281.9625	276.95
4	275.95	287.35	281.65	275.95
4	275.35	286.95	281.325	275.35
4	274.95	286.55	281.025	274.95
4	274.25	285.85	280.7125	274.25
4	274.25	285.75	280.675	274.25
4	275.95	286.25	281.375	275.95
4	278.15	288.35	282.4	278.15
4	278.85	290.55	283.8625	280.05
4	279.05	291.85	285.325	281.65
4	278.95	292.55	286.325	282.95
4	278.65	293.25	286.5875	283.85
4	278.45	293.85	287.05	284.65
4	278.35	294.15	287.1875	285.25
4	278.35	294.15	287.2125	285.75
4	278.45	293.75	287.125	285.75
4	278.15	293.15	286.475	285.05
4	278.05	292.45	285.825	284.25
4	277.75	291.95	285.075	283.05
4	277.55	290.25	284.0875	281.85
4	277.45	288.75	283.325	280.65
4	277.15	287.75	282.8375	279.55
4	277.15	287.05	282.4875	278.65
4	277.15	286.75	282.1875	277.55
4	275.95	286.15	281.4625	275.95
4	274.95	286.05	281.1375	274.95
4	273.65	284.95	280.6125	273.65
4	273.15	284.05	279.975	273.15
4	272.45	283.65	279.6125	272.45
4	272.35	284.75	279.5625	272.35
4	274.35	284.95	280.375	274.35
4	277.25	286.65	282.1125	277.25
4	277.85	289.15	283.475	280.25
4	278.85	291.05	284.45	282.35
4	279.75	292.45	285.4	283.65
4	281.15	293.65	286.35	285.05
4	281.95	294.55	287.2125	286.35
4	282.85	295.15	287.7125	287.55
4	283.45	295.15	288.1	288.35
4	283.65	295.35	288.325	288.85
4	282.65	295.25	288.1125	288.95
4	281.55	295.05	287.6375	288.45
4	280.75	293.75	286.6625	287.05
4	280.45	291.25	285.3875	284.55
4	279.55	290.05	284.225	282.35
4	279.05	289.55	283.275	280.55
4	279.25	289.15	282.775	279.25
4	278.65	287.95	282.1875	278.65
4	278.35	287.55	281.45	278.35
4	277.45	287.55	280.925	277.45
4	276.95	287.05	280.6	278.25
4	277.25	287.05	280.3875	278.85
4	277.45	286.75	280.1125	279.95
4	276.45	286.05	279.7375	280.45
4	275.55	286.55	279.9875	281.35
4	276.25	289.65	281.3375	282.45
4	277.25	291.95	283	283.35
4	277.85	292.45	284.175	284.45
4	277.95	294.55	285.25	284.45
4	278.05	295.55	285.95	284.75
4	278.65	296.15	286.6375	284.25
4	279.35	295.85	287.0625	283.75
4	279.25	296.35	287.225	283.35
4	278.55	295.45	286.8375	282.25
4	279.15	295.25	286.125	280.35
4	278.95	294.95	285.4375	279.45
4	278.05	293.75	284.4375	278.05
4	277.55	292.25	283.5	277.75
4	276.35	290.15	282.3625	277.85
4	275.75	288.45	281.275	276.95
4	275.55	287.55	280.65	276.15
4	274.85	286.15	280	275.55
4	273.85	285.05	279.35	275.35
4	273.05	285.65	278.9	274.85
4	272.85	284.15	278.575	274.45
4	273.15	283.55	278.3625	274.15
4	273.55	283.05	278.1	274.25
4	273.55	282.45	277.9125	274.85
4	274.75	282.35	278.4625	275.85
4	276.05	284.85	279.4375	276.45
4	277.25	288.45	280.6375	277.35
4	277.55	291.05	281.775	277.55
4	278.45	293.05	283.2125	278.45
4	278.45	294.85	284.275	278.45
4	277.95	296.15	284.7875	278.65
4	279.05	296.65	285.6	279.55
4	277.15	297.15	285.75	279.85
4	276.95	297.25	285.775	279.85
4	277.55	297.25	285.7625	279.85
4	276.85	296.75	285.0875	279.95
4	274.45	295.85	283.6625	279.65
4	274.45	294.25	282.7875	279.45
4	274.35	292.15	281.7625	279.35
4	273.85	290.05	280.95	279.15
4	273.65	289.35	280.425	278.55
4	273.35	288.25	279.6875	278.15
4	273.25	287.95	279.025	277.65
4	272.95	286.75	278.3875	277.05
4	272.45	285.25	277.6875	276.05
4	272.05	284.95	277.325	275.65
4	271.55	284.15	276.9125	275.05
4	271.65	284.05	276.625	274.65
4	272.65	284.15	277.425	276.05
4	274.25	285.75	279.6	279.55
4	275.35	289.45	281.75	282.05
4	277.15	291.75	283.5125	284.25
4	277.65	293.65	285.075	286.15
4	278.15	295.35	286.3125	287.25
4	279.25	296.75	287.3375	288.35
4	279.65	297.25	287.8375	288.85
4	279.65	297.75	288	289.05
4	279.95	297.95	288.2875	289.35
4	279.75	297.85	288.025	288.95
4	279.35	297.55	287.5	288.65
4	278.85	296.95	286.4875	287.75
4	277.85	295.45	285.55	286.55
4	276.95	291.85	284.1375	285.45
4	276.15	290.25	283.075	284.95
4	274.95	289.05	282.1875	284.15
4	274.65	287.45	281.375	283.25
4	273.95	287.15	281.0375	282.75
4	273.05	286.15	280.4625	282.15
4	272.55	286.35	280.3	281.75
4	271.75	286.05	279.8375	281.95
4	270.85	284.85	279.3875	281.95
4	270.85	284.25	279.1125	281.85
4	272.95	284.05	279.775	282.05
4	275.95	287.25	281.7125	282.55
4	278.25	290.15	284.0625	283.65
4	280.65	292.55	285.8375	284.25
4	282.15	294.45	287.075	285.45
4	282.65	295.85	288.075	285.55
4	282.95	296.95	289.1125	285.95
4	282.95	297.55	289.7875	286.25
4	283.05	298.05	290.125	285.65
4	282.75	298.15	289.6875	284.65
4	282.65	298.35	289.3125	285.05
4	281.75	298.25	288.775	285.55
4	280.95	297.65	287.825	285.35
4	280.15	295.55	286.6875	284.95
4	279.95	292.45	285.125	284.15
4	279.25	290.55	284.0375	283.35
4	277.85	290.65	283.3625	282.45
4	276.85	289.75	282.575	282.05
4	276.05	288.55	281.675	281.25
4	275.55	288.15	281.2375	281.05
4	274.75	287.35	280.7625	281.25
4	274.35	287.05	280.475	281.65
4	274.25	287.25	280.3875	281.95
4	274.55	286.15	280.2625	281.65
4	276.55	286.95	281.0375	282.45
4	277.55	288.05	283.225	284.75
4	279.15	291.05	285.75	286.45
4	281.35	293.25	287.6	286.95
4	280.35	295.65	288.5125	287.75
4	282.25	296.55	289.575	288.85
4	283.75	297.05	290.3625	290.25
4	284.25	297.65	290.85	290.15
4	283.95	298.35	291.0375	290.25
4	283.85	297.95	290.925	290.55
4	281.45	297.25	289.775	289.55
4	281.35	296.85	288.9875	289.05
4	280.55	295.25	287.8	287.95
4	279.75	293.65	286.8	287.15
4	279.15	292.25	285.7125	286.05
4	279.35	291.25	284.775	285.15
4	279.55	290.55	284.2875	285.15
4	279.35	289.65	283.7875	285.35
4	279.05	289.15	283.2875	285.25
4	278.75	288.25	282.5375	284.85
4	278.45	288.55	282.1	284.15
4	277.85	288.05	281.8625	283.85
4	277.05	287.65	281.4625	283.75
4	276.75	287.35	281.2625	283.55
4	278.45	287.75	282.1875	284.15
4	280.05	288.75	283.8625	286.25
4	280.95	290.25	285.1625	287.85
4	281.85	292.55	286.6375	289.25
4	283.05	293.95	287.95	290.35
4	283.95	294.45	288.8375	291.25
4	285.25	295.15	289.7625	292.25
4	284.75	294.45	290.1125	292.55
4	284.45	293.75	290.05	292.75
4	282.95	293.95	289.4375	292.85
4	282.25	293.85	288.925	293.15
4	280.95	293.25	287.6875	289.15
4	280.45	292.45	286.4875	287.75
4	279.65	291.35	285.45	287.45
4	279.55	288.65	284.425	287.35
4	278.65	288.05	283.5375	286.45
4	277.85	286.75	282.7625	285.75
4	277.35	286.15	281.9375	284.85
4	277.05	286.05	281.2125	284.55
4	276.25	286.25	280.5125	283.35
4	275.55	285.95	280.0875	282.45
4	274.65	284.85	279.5375	282.25
4	274.35	283.15	279.0625	281.85
4	274.45	282.55	278.9625	281.95
4	276.75	282.75	279.975	281.95
4	277.55	285.45	282.5875	284.85
4	275.75	288.05	284.5375	288.05
4	275.85	290.25	286.3625	290.25
4	277.85	291.15	287.7125	291.15
4	276.65	291.95	288.45	291.85
4	277.05	292.85	289.225	292.55
4	279.35	293.75	289.975	292.85
4	279.55	294.35	290.0625	293.35
4	279.65	294.85	289.5125	293.35
4	280.05	294.95	289.0375	293.25
4	279.25	294.55	288.5625	292.55
4	278.15	293.25	287.6625	291.45
4	277.45	292.35	286.3	289.95
4	276.65	289.75	284.8	288.15
4	275.25	288.15	283.725	286.85
4	274.65	287.15	282.9125	285.55
4	275.15	286.65	282.6625	284.75
4	275.25	286.65	282.275	284.25
4	274.75	286.85	282.0375	284.05
4	275.05	286.65	281.7625	283.55
4	274.65	286.35	281.4	283.15
4	274.55	286.15	281.475	283.85
4	274.45	286.75	281.3625	283.75
4	275.15	287.05	282.45	285.25
4	275.85	289.05	284.15	286.85
4	275.55	291.65	285.8	288.25
4	276.45	292.55	286.9	288.95
4	276.75	293.35	287.725	290.75
4	278.55	294.35	288.25	290.95
4	279.65	295.35	288.2	288.65
4	280.55	295.65	288.3125	285.65
4	280.85	296.05	288.6875	284.95
4	280.25	295.85	288.6125	284.85
4	279.65	295.55	288.575	285.85
4	278.95	294.75	287.6125	286.05
4	278.75	293.85	286.4625	285.75
4	278.45	291.75	285.175	284.95
4	277.95	289.45	284.3125	284.25
4	278.45	288.85	283.925	284.05
4	279.15	287.95	283.6375	283.95
4	279.55	287.45	283.4625	283.95
4	279.85	287.05	283	284.55
4	279.35	286.95	282.7625	284.75
4	278.25	286.85	282.525	284.55
4	277.45	286.25	282.075	284.15
4	277.65	286.45	281.9875	283.95
4	277.85	286.35	282.075	283.95
4	277.85	287.25	282.75	284.55
4	278.25	287.25	283.45	285.25
4	278.95	289.35	284.3125	285.65
4	278.75	290.95	285.0625	286.25
4	278.65	292.05	285.8125	287.25
4	278.45	291.95	286.2875	288.45
4	278.15	292.45	286.7125	289.35
4	278.55	292.25	287.225	290.15
4	278.65	292.45	287.1625	290.75
4	278.55	292.55	286.95	290.65
4	278.45	292.95	287.05	290.55
4	278.15	292.25	286.6375	289.45
4	277.95	290.05	285.7875	287.95
4	277.65	288.95	284.7375	286.15
4	277.65	287.45	283.6375	284.75
4	277.35	286.25	282.6125	283.05
4	276.45	285.85	281.7625	282.15
4	276.05	285.85	281.4125	281.55
4	275.25	285.55	281.05	281.15
4	275.25	285.45	280.7	280.95
